TS-PACKAGE-CONFIG-03	g3ts-package/root-private	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_private.rs
TS-PACKAGE-CONFIG-04	g3ts-package/root-package-manager	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_package_manager.rs
TS-PACKAGE-CONFIG-05	g3ts-package/root-engines	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_engines.rs
TS-PACKAGE-CONFIG-06	g3ts-package/root-scripts	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_scripts.rs
TS-PACKAGE-CONFIG-07	g3ts-package/root-pnpm	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_pnpm.rs
TS-PACKAGE-CONFIG-08	g3ts-package/local-banned-dependencies	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/local_banned_dependencies.rs
TS-TSCONFIG-CONFIG-01	g3ts-tsconfig/exists	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/exists.rs
TS-TSCONFIG-CONFIG-02	g3ts-tsconfig/parseable	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/parseable.rs
TS-TSCONFIG-CONFIG-03	g3ts-tsconfig/extends-chain-resolves	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/extends_chain_resolves.rs
TS-TSCONFIG-CONFIG-04	g3ts-tsconfig/extends-or-inline	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/extends_or_inline.rs
TS-TSCONFIG-CONFIG-05	g3ts-tsconfig/strict-baseline	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/strict_baseline.rs
